46.7737450	3.3538165
46.8884491	3.3538165
47.0037170	3.3687954
47.1195531	3.3687954
47.2359616	3.3687954
47.3529466	3.3687954
47.4705126	3.3840250
47.5886637	3.3840250
47.7074045	3.3992889
47.8267393	3.3992889
47.9466726	3.3992889
48.0672089	3.3992889
48.1883528	3.4145872
48.3101089	3.4145872
48.4324819	3.4299199
48.5554763	3.4455032
48.6790970	3.4455032
48.8033488	3.4455032
48.9282366	3.4301362
49.0537651	3.4455032
49.1799394	3.4455032
49.3067645	3.4609045
49.4342453	3.4763402
49.5623871	3.4609045
49.6911949	3.4609045
49.8206740	3.4609045
49.9508296	3.4765205
50.0816671	3.4765205
50.2131917	3.4919905
50.3454090	3.4919905
50.4783244	3.4919905
50.6119435	3.5074948
50.7462719	3.5074948
50.8813152	3.5386065
51.0170792	3.5386065
51.1535696	3.5386065
51.2907923	3.5387508
51.4287531	3.5387508
51.5674582	3.5387508
51.7069135	3.5699998
51.8471250	3.5699998
51.9880991	3.5699998
52.1298419	3.5699998
52.2723597	3.5856758
52.4156589	3.5856758
52.5597459	3.5857840
52.7046273	3.5857840
52.8503096	3.6014944
52.9967995	3.6014944
53.1441038	3.6172391
53.2922292	3.6330182
53.4411826	3.6330182
53.5909710	3.6330182
53.7416015	3.6646793
53.8930811	3.6646793
54.0454171	3.6645711
54.1986167	3.6645711
54.3526873	3.6804532
54.5076364	3.6804532
54.6634714	3.6804532
54.8202001	3.6963696
54.9778300	3.6963020
55.1363691	3.6962253
55.2958252	3.7121761
55.4562063	3.7121761
55.6175204	3.7120904
55.7797757	3.7119958
55.9429805	3.7119958
56.1071431	3.7119958
56.2722721	3.7119958
56.4383759	3.7119958
56.6054632	3.7119958
56.7735427	3.7119958
56.9426234	3.7119958
57.1127142	3.7119958
57.2838242	3.7119958
57.4559626	3.7119958
57.6291387	3.7121761
57.8033618	3.7121761
57.9786415	3.7121761
58.1549875	3.7281612
58.3324095	3.7281612
58.5109174	3.7602344
58.6905212	3.7602344
58.8712309	3.7603786
59.0530570	3.7603786
59.2360096	3.7603786
59.4200995	3.7443248
59.6053370	3.7603786
59.7917332	3.7603786
59.9792987	3.7603786
60.1680448	3.7603786
60.3579825	3.7603786
60.5491232	3.7603786
60.7414783	3.7926974
60.9350595	3.7926974
61.1298785	3.7765749
61.3259473	3.7926974
61.5232778	3.7765749
61.7218824	3.7766470
61.9217733	3.7927695
62.1229632	3.7927695
62.3254647	3.8089263
62.5292907	3.8089263
62.7344543	3.8089263
62.9409685	3.8089623
63.1488470	3.8251535
63.3581031	3.8251535
63.5687507	3.8251535
63.7808036	3.8576387
63.9942759	3.8413789
64.2091821	3.8413789
64.4255365	3.8413789
64.6433539	3.8576387
64.8626491	3.8576387
65.0834372	3.8576387
65.3057336	3.8739329
65.5295537	3.8739329
65.7549133	3.8739329
65.9818282	3.8902614
66.2103147	3.8902614
66.4403892	3.8902614
66.6720682	3.9066242
66.9053686	3.9066242
67.1403075	3.9066242
67.3769021	3.9066242
67.6151701	3.9066242
67.8551293	3.9230213
68.0967978	3.9230213
68.3401938	3.9230213
68.5853360	3.9394529
68.8322432	3.9394529
69.0809346	3.9394529
69.3314295	3.9394529
69.5837477	3.9394529
69.8379091	3.9559187
70.0939340	3.9559187
70.3518430	3.9724189
70.6116570	3.9724189
70.8733970	3.9724189
71.1370848	3.9724189
71.4027419	3.9724189
71.6703907	3.9724189
71.9400535	3.9724189
72.2117533	3.9724189
72.4855131	3.9889534
72.7613565	3.9889534
73.0393073	4.0221255
73.3193899	4.0221255
73.6016287	4.0221255
73.8860490	4.0221255
74.1726759	4.0221255
74.4615353	4.0221255
74.7526533	4.0221255
75.0460567	4.0221255
75.3417723	4.0221255
75.6398277	4.0221255
75.9402507	4.0221255
76.2430696	4.0221255
76.5483132	4.0387630
76.8560107	4.0387630
77.1661919	4.0387630
77.4788870	4.0387630
77.7941266	4.0387630
78.1119419	4.0387630
78.4323646	4.0387630
78.7554270	4.0554349
79.0811618	4.0554349
79.4096022	4.0554349
79.7407822	4.0888817
80.0747362	4.0721411
80.4114991	4.0888817
80.7511065	4.0888817
81.0935947	4.0888817
81.4390005	4.0721411
81.7873612	4.0721411
82.1387150	4.0721411
82.4931007	4.0721411
82.8505575	4.0888817
83.2111257	4.0888817
83.5748460	4.0888817
83.9417600	4.0888817
84.3119099	4.1224658
84.6853386	4.1224658
85.0620900	4.1224658
85.4422085	4.1224658
85.8257397	4.1224658
86.2127295	4.1224658
86.6032250	4.1224658
86.9972740	4.1224658
87.3949253	4.1224658
87.7962286	4.1224658
88.2012342	4.1224658
88.6099938	4.1393094
89.0225598	4.1561873
89.4389855	4.1561873
89.8593253	4.1393094
90.2836348	4.1561873
90.7119705	4.1561873
91.1443898	4.1561873
91.5809516	4.1561873
92.0217155	4.1561873
92.4667426	4.1561873
92.9160950	4.1561873
93.3698361	4.1561873
93.8280305	4.1561873
94.2907441	4.1393094
94.7580441	4.1561873
95.2299989	4.1561873
95.7066785	4.1561873
96.1881543	4.1730996
96.6744989	4.1730996
97.1657866	4.1730996
97.6620931	4.1730996
98.1634957	4.1730996
98.6700734	4.1730996
99.1819066	4.1730996
99.6990776	4.1730996
100.2216704	4.1730996
100.7497705	4.1730996
101.2834656	4.1730996
101.8228450	4.1730996
102.3680000	4.1730996
102.9190239	4.1730996
103.4760120	4.1730996
104.0390617	4.1900462
104.6082723	4.1900462
105.1837457	4.2070271
105.7655857	4.2240424
106.3538986	4.2240424
106.9487930	4.2240424
107.5503800	4.2240424
108.1587731	4.2240424
108.7740885	4.2240424
109.3964450	4.2240424
110.0259642	4.2240424
110.6627704	4.2240424
111.3069909	4.2240424
111.9587560	4.2240424
112.6181990	4.2240424
113.2854562	4.2240424
113.9606675	4.2240424
114.6439760	4.2581760
115.3355282	4.2581760
116.0354740	4.2581760
116.7439674	4.2581760
117.4611659	4.2581760
118.1872308	4.2581760
118.9223276	4.2581760
119.6666259	4.2581760
120.4202995	4.2581760
121.1835268	4.2581760
121.9564904	4.2581760
122.7393780	4.2581760
123.5323819	4.2581760
124.3356994	4.2581760
125.1495331	4.2581760
125.9740908	4.2581760
126.8095859	4.2581760
127.6562374	4.2581760
128.5142704	4.2581760
129.3839158	4.2581760
130.2654111	4.2581760
131.1590000	4.2581760
132.0649332	4.2581760
132.9834683	4.2752942
133.9148700	4.2752942
134.8594107	4.2752942
135.8173702	4.2752942
136.7890366	4.2752942
137.7747062	4.2752942
138.7746839	4.2752942
139.7892835	4.2752942
140.8188282	4.2752942
141.8636505	4.2752942
142.9240930	4.2752942
144.0005088	4.2752942
145.0932614	4.2752942
146.2027256	4.2752942
147.3292877	4.2752942
148.4733460	4.2752942
149.6353113	4.2924469
150.8156074	4.2924469
152.0146714	4.2924469
153.2329546	4.3268552
154.4709228	4.3268552
155.7290570	4.3268552
157.0078540	4.3268552
158.3078270	4.3268552
159.6295065	4.3268552
160.9734406	4.3268552
162.3401962	4.3268552
163.7303597	4.3268552
165.1445374	4.3268552
166.5833572	4.3268552
168.0474688	4.3268552
169.5375448	4.3268552
171.0542823	4.3268552
172.5984032	4.3268552
174.1706559	4.3268552
175.7718161	4.3268552
177.4026887	4.3268552
179.0641082	4.3268552
180.7569412	4.3096339
182.4820870	4.3096339
184.2404797	4.3268552
186.0330897	4.3268552
187.8609258	4.3614008
189.7250364	4.3614008
191.6265122	4.3614008
193.5664882	4.3614008
195.5461455	4.3614008
197.5667141	4.3614008
199.6294756	4.3614008
201.7357655	4.3614008
203.8869763	4.3614008
206.0845605	4.3614008
208.3300339	4.3614008
210.6249792	4.3614008
212.9710495	4.3614008
215.3699725	4.3614008
217.8235544	4.3614008
220.3336850	4.3614008
222.9023420	4.3614008
225.5315963	4.3614008
228.2236180	4.3614008
230.9806819	4.3614008
233.8051739	4.3614008
236.6995983	4.3614008
239.6665850	4.3787252
242.7088970	4.3787252
245.8294400	4.3787252
249.0312706	4.3787252
252.3176070	4.3787252
255.6918395	4.3787252
259.1575422	4.3787252
262.7184855	4.3787252
266.3786502	4.3787252
270.1422418	4.3960838
274.0137070	4.3960838
277.9977512	4.3960838
282.0993574	4.4134768
286.3238070	4.4134768
290.6767027	4.4134768
295.1639931	4.4134768
299.7920000	4.4134768
304.5674478	4.4134768
309.4974964	4.4134768
314.5897770	4.4134768
319.8524312	4.4309042
325.2941550	4.4483659
330.9242462	4.4658619
336.7526575	4.4658619
342.7900558	4.4658619
349.0478864	4.4658619
355.5384463	4.4658619
362.2749642	4.4658619
369.2716910	4.4833923
376.5440000	4.4833923
384.1085000	4.4833923
391.9831617	4.5009570
400.1874605	4.5009570
408.7425368	4.5009570
417.6713786	4.5185561
426.9990273	4.5361894
436.7528122	4.5361894
446.9626182	4.5715592
457.6611915	4.5715592
468.8844905	4.5715592
480.6720894	4.6070664
493.0676447	4.6248715
506.1194353	4.6248715
519.8809909	4.6605847
534.4118261	4.6784928
549.7783003	4.6964352
566.0546316	4.7324232
583.3240949	4.7685349
601.6804476	4.8047750
621.2296318	4.8411750
642.0918209	4.8960010
664.4038919	4.9510774
